64,F
65,T
66,F
67,T
68,F
69,T
70,F
71,F
72,F
73,F
74,F
75,F
76,F
77,F
78,F
79,F
80,T
81,F
82,F
83,F
84,F
85,F
86,F
87,T
88,F
89,T
90,F
91,F
92,F
93,F
94,F
95,F
96,F
97,F
129,F
130,F
131,F
132,F
133,F
134,F
135,F
136,F
137,F
138,F
139,F
140,F
141,F
142,F
143,F
144,F
145,F
146,F
147,F
148,F
149,F
150,F
151,F
152,F
153,F
154,F
155,F
156,F
157,F
187,F
188,F
189,F
190,F
191,F
192,F
193,F
194,F
195,F
196,F
197,F
198,F
199,F
200,F
201,F
202,F
203,F
204,F
205,F
206,F
207,F
208,F
209,F
210,F
211,F
212,F
213,F
214,F
246,F
247,F
248,F
249,F
250,F
251,F
252,F
253,F
254,F
255,F
256,F
257,F
258,F
259,F
260,F
261,F
262,F
263,F
264,F
265,F
266,F
267,F
268,F
269,F
270,F
271,F
272,F
273,F
303,F
304,F
305,F
306,F
307,F
308,F
309,F
310,F
311,F
312,F
313,F
314,F
315,F
316,F
317,F
318,F
319,F
320,F
321,F
322,F
323,F
324,F
325,F
326,F
327,F
328,F
329,F
360,F
361,F
362,F
363,F
364,F
365,F
366,F
367,F
368,F
369,F
370,F
371,F
372,F
373,F
374,F
375,F
376,F
377,F
378,F
379,F
380,F
381,F
382,F
383,F
384,F
385,F
386,F
387,F
388,F
389,F
451,F
452,F
453,F
454,F
455,F
456,F
457,F
458,F
459,F
460,F
461,F
462,F
463,F
464,F
465,F
466,F
467,F
468,F
469,F
470,F
471,F
472,F
473,F
474,F
475,F
476,F
477,F
478,F
479,F
480,F
1,T
2,T
3,T
4,T
5,F
6,T
7,T
8,F
9,F
10,F
12,T
15,F
16,T
17,T
18,F
19,F
725,T
730,T
734,F
735,F
736,F
737,F
738,F
739,F
740,F
741,F
742,F
743,T
744,F
745,T
746,T
747,T
748,F
749,T
751,T
752,T
753,T
754,F
755,F
756,F
757,F
758,T
759,F
760,F
761,F
762,F
763,T
764,T
765,T
766,F
767,F
768,F
797,T
802,F
803,F
804,F
805,T
806,T
807,F
808,T
809,F
810,F
811,T
812,F
813,F
814,F
815,F
816,T
817,F
818,F
819,F
820,T
821,F
822,T
823,F
824,F
825,F
826,T
827,F
828,T
829,F
830,T
831,T
832,F
833,F
834,T
835,T
837,F
838,F
839,F
836,F
840,F
841,F
842,F
843,F
844,T
845,F
846,F
847,F
848,T
849,T
850,F
851,F
852,T
853,F
854,F
